"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72202012839","2015-01-01T07:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.19","69","72","0.00","","","","91","FEW:02 15 FEW:02 50 SCT:04 95","30.19","30.16","5.00","70","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11501/01/15 07:53:02 METAR KMIA 011253Z 00000KT 5SM BR FEW015 FEW050 SCT095 22/21 A3019 RMK AO2 SLP223 T02220206 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T08:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.20","69","75","0.00","","","","82","FEW:02 15 FEW:02 50 BKN:07 95","30.20","30.17","10.00","71","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11301/01/15 08:53:02 METAR KMIA 011353Z VRB03KT 10SM FEW015 FEW050 BKN095 24/21 A3020 RMK AO2 SLP228 T02390206 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T09:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.21","69","78","0.00","","-0.04","1","74","FEW:02 22 BKN:07 55 BKN:07 95","30.21","30.18","10.00","72","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11901/01/15 09:53:02 METAR KMIA 011453Z VRB03KT 10SM FEW022 BKN055 BKN095 26/21 A3021 RMK AO2 SLP231 T02560206 51015 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T10:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","69","78","","","-0.04","1","74","26","30.21","30.18","9.94","72","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32566 6//03 10256 20206 30220 40231 51015 91453 555 90115=","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T10:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.20","68","79","0.00","","","","69","SCT:04 23 BKN:07 55 BKN:07 100","30.20","30.17","10.00","72","100","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11301/01/15 10:53:02 METAR KMIA 011553Z 10005KT 10SM SCT023 BKN055 BKN100 26/20 A3020 RMK AO2 SLP228 T02610200 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T11:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.18","67","79","0.00","","","","67","SCT:04 25 BKN:07 55 OVC:08 250","30.18","30.15","10.00","71","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11301/01/15 11:53:02 METAR KMIA 011653Z 11006KT 10SM SCT025 BKN055 OVC250 26/19 A3018 RMK AO2 SLP220 T02610194 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T12:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.15","66","81","0.00","","+0.06","8","61","SCT:04 25 SCT:04 50 BKN:07 70","30.15","30.12","10.00","71","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14601/01/15 12:53:02 METAR KMIA 011753Z 13008KT 10SM SCT025 SCT050 BKN070 27/19 A3015 RMK AO2 SLP210 TCU DSNT NE-SE T02720189 10272 20211 58021 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T13:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","66","81","","","+0.06","8","61","26","30.15","30.12","9.94","71","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072202 32566 61308 10272 20189 30200 40210 58021 91753 333 10272 20211 555 90118=","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T13:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.14","69","81","0.00","","","","67","FEW:02 25 SCT:04 60","30.13","30.11","10.00","73","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13601/01/15 13:53:02 METAR KMIA 011853Z 13011KT 10SM FEW025TCU SCT060 BKN 27/21 A3014 RMK AO2 SLP204 TCU SE-S AND DSNT N-NE T02720206 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T14:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.12","66","78","0.00","","","","67","FEW:02 25 FEW:02 55 BKN:07 75","30.12","30.09","10.00","70","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11301/01/15 14:53:02 METAR KMIA 011953Z 14007KT 10SM FEW025 FEW055 BKN075 26/19 A3012 RMK AO2 SLP199 T02560189 (RLW)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T15:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.13","67","79","0.00","","+0.02","5","67","FEW:02 25 SCT:04 55 BKN:07 90","30.13","30.10","10.00","71","150","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11801/01/15 15:53:02 METAR KMIA 012053Z 15009KT 10SM FEW025 SCT055 BKN090 26/19 A3013 RMK AO2 SLP202 T02610194 55008 (JS)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T16:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","67","79","","","+0.02","5","67","26","30.13","30.10","9.94","71","150","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32566 61509 10261 20194 30193 40202 55008 92053 555 90121=","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T16:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.13","68","78","0.00","","","","71","FEW:02 23 BKN:07 70 OVC:08 250","30.13","30.10","10.00","71","130","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11201/01/15 16:53:02 METAR KMIA 012153Z 13007KT 10SM FEW023 BKN070 OVC250 26/20 A3013 RMK AO2 SLP203 T02560200 (JS)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T17:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.14","68","77","0.00","","","","74","FEW:02 25 SCT:04 65 OVC:08 250","30.14","30.11","10.00","71","110","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11201/01/15 17:53:02 METAR KMIA 012253Z 11008KT 10SM FEW025 SCT065 OVC250 25/20 A3014 RMK AO2 SLP206 T02500200 (JS)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T18:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.16","69","76","0.00","","-0.03","3","79","FEW:02 25 BKN:07 65 BKN:07 250","30.16","30.13","10.00","71","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13001/01/15 18:53:02 METAR KMIA 012353Z 11007KT 10SM FEW025 BKN065 BKN250 24/21 A3016 RMK AO2 SLP213 T02440206 10278 20244 53011 (JS)","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T19:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","69","76","","","-0.03","3","79","26","30.16","30.13","9.94","71","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072202 32566 61107 10244 20206 30203 40213 53011 92353 333 10278 20211 555 90200=","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T19:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.17","68","76","0.00","","","","77","FEW:02 25 BKN:07 65 OVC:08 250","30.17","30.14","10.00","71","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10701/01/15 19:53:01 METAR KMIA 020053Z 11005KT 10SM FEW025 BKN065 OVC250 24/20 A3017 RMK AO2 SLP217 T02440200","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T20:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.18","69","75","0.00","","","","82","FEW:02 25 SCT:04 65 OVC:08 250","30.18","30.15","10.00","71","090","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10701/01/15 20:53:02 METAR KMIA 020153Z 09005KT 10SM FEW025 SCT065 OVC250 24/21 A3018 RMK AO2 SLP219 T02390206","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T21:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.19","69","75","0.00","","-0.03","1","82","SCT:04 49 BKN:07 65 BKN:07 250","30.19","30.16","10.00","71","090","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11301/01/15 21:53:02 METAR KMIA 020253Z 09005KT 10SM SCT049 BKN065 BKN250 24/21 A3019 RMK AO2 SLP222 T02390206 51009","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T22:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","69","75","","","-0.03","1","82","41","30.19","30.16","9.94","71","090","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32666 60905 10239 20206 30213 40222 51009 90253 555 90203=","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T22:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.18","69","75","0.00","","","","82","FEW:02 17 BKN:07 60 BKN:07 250","30.18","30.15","10.00","71","090","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10701/01/15 22:53:02 METAR KMIA 020353Z 09005KT 10SM FEW017 BKN060 BKN250 24/21 A3018 RMK AO2 SLP220 T02390206","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T23:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.18","70","75","0.00","","","","84","FEW:02 25 BKN:07 49 BKN:07 250","30.18","30.15","10.00","72","090","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11701/01/15 23:53:02 METAR KMIA 020453Z 09003KT 10SM FEW025 BKN049 BKN250 24/21 A3018 RMK AO2 SLP221 T02390211 402780211","","","","","","","","","","2009-07-14"
"72202012839","2015-01-01T23:59:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","SOD  ","6","","","","","","","","","","","","","","","","","0708","1742","68","76","80","30.16","30.12","71","5.2","11","7.6","0","82","70","140","19","0.00","","","120","15","BR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD78624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  TOTAL SUNSHINE (MINUTES):364  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 70AVERAGE STATION PRESSURE:30.120 MINIMUM SEA LEVEL PRESSURE:30.12 TIME OF OCCURRENCE:1548 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.2 24 HR AVG TEMP (F): 76DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 11 LATEST DAY MAX TEMP (0700-1900 LST):82  LATEST NIGHT MIN TEMP(1900-0800 LST):70 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","","","","","","","","","","2009-07-14"
"72202012839","2015-01-02T00:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.17","68","74","0.00","","+0.01","8","82","CLR:00","30.17","30.14","10.00","70","120","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11301/02/15 00:53:02 METAR KMIA 020553Z 12005KT 10SM CLR 23/20 A3017 RMK AO2 SLP216 T02330200 10250 20233 58005 (EM)","","","","","","","","","","2009-07-14"
