"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72202012839","2022-01-01T07:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.10","69","73","0.00","","","","87","FEW:02 25","30.09","30.07","10.00","70","130","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10101/01/22 07:53:02 METAR KMIA 011253Z 13005KT 10SM FEW025 23/21 A3010 RMK AO2 SLP191 T02280206 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T08:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.11","69","76","0.00","","","","79","SCT:04 26 SCT:04 35","30.11","30.08","10.00","71","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10801/01/22 08:53:02 METAR KMIA 011353Z 12008KT 10SM SCT026 SCT035 24/21 A3011 RMK AO2 SLP195 T02440206 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T09:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.12","70","79","0.00","","-0.03","3","74","SCT:04 27 BKN:07 55","30.12","30.09","10.00","73","140","22","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11701/01/22 09:53:02 METAR KMIA 011453Z 14009G19KT 10SM SCT027 BKN055 26/21 A3012 RMK AO2 SLP199 T02610211 53011 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T10:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","70","79","","","-0.03","3","74","26","30.12","30.09","9.94","73","140","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472202 32566 61409 10261 20211 30190 40199 53011 91453 333 91019 555 90115=","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T10:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.12","70","80","0.00","","","","71","SCT:04 30 SCT:04 55","30.11","30.09","10.00","73","150","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10801/01/22 10:53:02 METAR KMIA 011553Z 15011KT 10SM SCT030 SCT055 27/21 A3012 RMK AO2 SLP198 T02670211 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T11:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.09","70","80","0.00","","","","71","SCT:04 26 BKN:07 33","30.09","30.06","10.00","73","140","25","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12901/01/22 11:53:02 METAR KMIA 011653Z 14012G22KT 10SM SCT026 BKN033 27/21 A3009 RMK AO2 PK WND 15026/1631 SLP191 T02670211 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T12:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.07","71","80","0.00","","+0.05","8","74","SCT:04 28 BKN:07 34","30.07","30.04","10.00","74","120","21","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12901/01/22 12:53:02 METAR KMIA 011753Z 12011G18KT 10SM SCT028 BKN034 27/22 A3007 RMK AO2 SLP183 T02670217 10278 20222 58016 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T13:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","71","80","","","+0.05","8","74","26","30.07","30.04","9.94","74","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672202 32566 61211 10267 20217 30173 40183 58016 91753 333 10278 20222 91018 555 90118=","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T13:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.06","70","80","0.00","","","","71","SCT:04 26 BKN:07 32","30.06","30.03","10.00","73","140","22","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11101/01/22 13:53:02 METAR KMIA 011853Z 14011G19KT 10SM SCT026 BKN032 27/21 A3006 RMK AO2 SLP178 T02670211 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T14:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.05","69","80","0.00","","","","69","BKN:07 30","30.04","30.02","10.00","73","150","21","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10401/01/22 14:53:02 METAR KMIA 011953Z 15011G18KT 10SM BKN030 27/21 A3005 RMK AO2 SLP174 T02670206 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T15:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.04","69","80","0.00","","+0.03","6","69","SCT:04 28","30.04","30.01","10.00","73","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10701/01/22 15:53:02 METAR KMIA 012053Z 14011KT 10SM SCT028 27/21 A3004 RMK AO2 SLP173 T02670206 56010 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T16:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","69","80","","","+0.03","6","69","26","30.04","30.01","9.94","73","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32566 41411 10267 20206 30163 40173 56010 92053 555 90121=","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T16:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.05","70","78","0.00","","","","76","SCT:04 28","30.05","30.02","10.00","73","VRB","22","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10401/01/22 16:53:02 METAR KMIA 012153Z 15010G19KT 10SM SCT028 26/21 A3005 RMK AO2 SLP175 T02560211 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T17:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.06","70","76","0.00","","","","82","FEW:02 25","30.06","30.03","10.00","72","140","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10101/01/22 17:53:02 METAR KMIA 012253Z 14008KT 10SM FEW025 24/21 A3006 RMK AO2 SLP178 T02440211 $ (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T18:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.07","70","76","0.00","","-0.02","3","82","FEW:02 30","30.06","30.04","10.00","72","140","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11801/01/22 18:53:02 METAR KMIA 012353Z 14006KT 10SM FEW030 24/21 A3007 RMK AO2 SLP181 T02440211 10272 20244 53008 $ (AM)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T19:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","70","76","","","-0.02","3","82","26","30.06","30.04","9.94","72","140","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072202 32566 21406 10244 20211 30173 40181 53008 92353 333 10278 20211 555 90200=","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T19:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.08","70","75","0.00","","","","84","FEW:02 25","30.08","30.05","10.00","72","VRB","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/01/22 19:53:01 METAR KMIA 020053Z VRB06KT 10SM FEW025 24/21 A3008 RMK AO2 SLP185 T02390211 $","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T20:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.09","69","74","0.00","","","","85","FEW:02 30","30.09","30.06","10.00","71","140","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/01/22 20:53:01 METAR KMIA 020153Z 14004KT 10SM FEW030 23/21 A3009 RMK AO2 SLP190 T02330206 $","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T21:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.09","70","75","0.00","","-0.03","1","84","FEW:02 30","30.09","30.06","10.00","72","130","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10101/01/22 21:53:01 METAR KMIA 020253Z 13004KT 10SM FEW030 24/21 A3009 RMK AO2 SLP191 T02390211 51009 $","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T22:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","70","75","","","-0.03","1","84","26","30.09","30.06","9.94","72","130","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32566 21304 10239 20211 30179 40191 51009 90253 555 90203=","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T22:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.08","69","73","0.00","","","","87","FEW:02 30","30.08","30.05","10.00","70","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/01/22 22:53:01 METAR KMIA 020353Z 15004KT 10SM FEW030 23/21 A3008 RMK AO2 SLP187 T02280206 $","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T23:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.07","70","74","0.00","","","","88","CLR:00","30.07","30.04","10.00","71","140","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10201/01/22 23:53:02 METAR KMIA 020453Z 14003KT 10SM CLR 23/21 A3007 RMK AO2 SLP184 T02330211 402780211 $","","","","","","","","","","2009-07-14"
"72202012839","2022-01-01T23:59:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","SOD  ","6","","","","","","","","","","","","","","","","","0708","1742","69","76","81","30.08","30.04","71","7.5","11","7.6","0","82","70","150","30","0.00","","","130","17","HZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 70AVERAGE STATION PRESSURE:30.045 MINIMUM SEA LEVEL PRESSURE:30.04 TIME OF OCCURRENCE:1650 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.5 24 HR AVG TEMP (F): 76DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 11 LATEST DAY MAX TEMP (0700-1900 LST):82  LATEST NIGHT MIN TEMP(1900-0800 LST):70 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","","","","","","","","","","2009-07-14"
"72202012839","2022-01-02T00:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.06","69","72","0.00","","+0.04","8","91","FEW:02 30","30.06","30.03","10.00","70","160","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11801/02/22 00:53:02 METAR KMIA 020553Z 16004KT 10SM FEW030 22/21 A3006 RMK AO2 SLP178 T02220206 10244 20222 58013 $ (AM)","","","","","","","","","","2009-07-14"
"72202012839","2022-01-02T01:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","69","72","","","+0.04","8","91","26","30.06","30.03","9.94","70","160","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072202 32566 21604 10222 20206 30169 40178 58013 90553 333 10244 20211 555 90206=","","","","","","","","","","2009-07-14"
