"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72202012839","2020-01-01T07:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.08","50","63","0.00","","","","63","CLR:00","30.07","30.05","10.00","56","340","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09001/01/20 07:53:02 METAR KMIA 011253Z 34006KT 10SM CLR 17/10 A3008 RMK AO2 SLP184 T01720100","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T08:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.09","50","66","0.00","","","","56","SCT:04 90","30.09","30.06","10.00","57","340","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 08:53:02 METAR KMIA 011353Z 34005KT 10SM SCT090 19/10 A3009 RMK AO2 SLP190 T01890100","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T09:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.10","49","70","0.00","","-0.05","1","47","FEW:02 90","30.10","30.07","10.00","58","350","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09901/01/20 09:53:02 METAR KMIA 011453Z 35005KT 10SM FEW090 21/09 A3010 RMK AO2 SLP194 T02110094 51018","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T10:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","49","70","","","-0.05","1","47","","30.10","30.07","9.94","58","350","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32966 23505 10211 20094 30183 40194 51018 91453 555 90115=","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T10:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.11","49","73","0.00","","","","43","FEW:02 250","30.11","30.08","10.00","60","350","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 10:53:02 METAR KMIA 011553Z 35005KT 10SM FEW250 23/09 A3011 RMK AO2 SLP196 T02280094","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T11:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.08","51","76","0.00","","","","42","FEW:02 250","30.08","30.05","10.00","62","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 11:53:02 METAR KMIA 011653Z VRB04KT 10SM FEW250 24/11 A3008 RMK AO2 SLP187 T02440106","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T12:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.05","49","78","0.00","","+0.06","8","36","FEW:02 250","30.05","30.02","10.00","61","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11101/01/20 12:53:02 METAR KMIA 011753Z VRB04KT 10SM FEW250 26/09 A3005 RMK AO2 SLP175 T02560094 10261 20167 58019","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T13:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","49","78","","","+0.06","8","36","","30.05","30.02","9.94","61","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072202 32966 2//04 10256 20094 30166 40175 58019 91753 333 10261 20167 555 90118=","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T13:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.02","49","80","0.00","","","","34","FEW:02 250","30.02","29.99","10.00","62","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 13:53:02 METAR KMIA 011853Z VRB04KT 10SM FEW250 27/09 A3002 RMK AO2 SLP166 T02670094","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T14:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.01","47","79","0.00","","","","32","FEW:02 250","30.01","29.98","10.00","61","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 14:53:02 METAR KMIA 011953Z 00000KT 10SM FEW250 26/08 A3001 RMK AO2 SLP161 T02610083","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T15:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.01","46","81","0.00","","+0.04","6","29","FEW:02 250","30.01","29.98","10.00","61","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09901/01/20 15:53:02 METAR KMIA 012053Z VRB05KT 10SM FEW250 27/08 A3001 RMK AO2 SLP161 T02720078 56014","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T16:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","46","81","","","+0.04","6","29","","30.01","29.98","9.94","61","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32966 2//05 10272 20078 30152 40161 56014 92053 555 90121=","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T16:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.02","58","76","0.00","","","","54","FEW:02 250","30.01","29.99","10.00","65","130","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 16:53:02 METAR KMIA 012153Z 13005KT 10SM FEW250 24/14 A3002 RMK AO2 SLP164 T02440144","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T17:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.03","57","74","0.00","","","","56","FEW:02 250","30.03","30.00","10.00","64","130","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09901/01/20 17:53:02 METAR KMIA 012253Z 13004KT 10SM FEW250 23/14 A3003 RMK AO2 SLP168 T02330139 (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T18:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.03","57","72","0.00","","-0.02","1","59","CLR:00","30.03","30.00","10.00","63","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11401/01/20 18:53:02 METAR KMIA 012353Z 11005KT 10SM CLR 22/14 A3003 RMK AO2 SLP169 T02220139 10278 20222 51008 (RDR)","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T19:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","57","72","","","-0.02","1","59","","30.03","30.00","9.94","63","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072202 32966 01105 10222 20139 30159 40169 51008 92353 333 10278 20161 555 90200=","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T19:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.05","57","70","0.00","","","","64","CLR:00","30.05","30.02","10.00","62","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09001/01/20 19:53:01 METAR KMIA 020053Z 00000KT 10SM CLR 21/14 A3005 RMK AO2 SLP177 T02110139","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T20:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.07","58","69","0.00","","","","68","FEW:02 250","30.07","30.04","10.00","62","350","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 20:53:01 METAR KMIA 020153Z 35004KT 10SM FEW250 21/14 A3007 RMK AO2 SLP183 T02060144","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T21:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.07","56","71","0.00","","-0.04","0","59","FEW:02 250","30.07","30.04","10.00","62","360","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09901/01/20 21:53:01 METAR KMIA 020253Z 36004KT 10SM FEW250 22/13 A3007 RMK AO2 SLP182 T02170133 50014","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T22:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","56","71","","","0.04","9","59","","30.07","30.04","9.94","62","360","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472202 32966 23604 10217 20133 30173 40182 50014 90253 555 90203=","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T22:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.07","53","69","0.00","","","","57","FEW:02 250","30.07","30.04","10.00","60","360","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/01/20 22:53:01 METAR KMIA 020353Z 36006KT 10SM FEW250 21/12 A3007 RMK AO2 SLP184 T02060117","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T23:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.06","53","69","0.00","","","","57","CLR:00","30.06","30.03","10.00","60","030","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10001/01/20 23:53:02 METAR KMIA 020453Z 03004KT 10SM CLR 21/12 A3006 RMK AO2 SLP179 T02060117 402780161","","","","","","","","","","2009-07-14"
"72202012839","2020-01-01T23:59:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","SOD  ","6","","","","","","","","","","","","","","","","","0708","1742","52","72","56","30.05","30.02","60","4.2","7","3.6","0","82","61","270","13","0.00","","","120","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 61AVERAGE STATION PRESSURE(D):30.018 MINIMUM SEA LEVEL PRESSURE:30.00 TIME OF OCCURRENCE:1619 PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.2 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7 LATEST DAY MAX TEMP (0700-1900 LST): 82 LATEST NIGHT MIN TEMP(1900-0800 LST):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","","","","","","","","","","2009-07-14"
"72202012839","2020-01-02T00:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.04","54","66","0.00","","+0.03","8","65","CLR:00","30.04","30.01","10.00","59","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11301/02/20 00:53:02 METAR KMIA 020553Z 00000KT 10SM CLR 19/12 A3004 RMK AO2 SLP174 T01890122 10233 20189 58009 (AM)","","","","","","","","","","2009-07-14"
"72202012839","2020-01-02T01:00:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-12","4","","54","66","","","+0.03","8","65","","30.04","30.01","9.94","59","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072202 32966 00000 10189 20122 30163 40174 58009 90553 333 10233 20161 555 90206=","","","","","","","","","","2009-07-14"
"72202012839","2020-01-02T01:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.03","55","65","0.00","","","","70","CLR:00","30.03","30.00","10.00","59","010","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/02/20 01:53:02 METAR KMIA 020653Z 01003KT 10SM CLR 18/13 A3003 RMK AO2 SLP170 T01830128 (AM)","","","","","","","","","","2009-07-14"
"72202012839","2020-01-02T02:53:00","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","FM-15","7","30.03","56","66","0.00","","","","70","CLR:00","30.03","30.00","10.00","60","010","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/02/20 02:53:02 METAR KMIA 020753Z 01003KT 10SM CLR 19/13 A3003 RMK AO2 SLP170 T01890133 (AM)","","","","","","","","","","2009-07-14"
